"filename", "language", "C++", "Dart", "YAML", "Ini", "Properties", "XML", "Markdown", "Gradle", "CMake", "JSON", "CMake Cache", "C", "SVG", "comment", "blank", "total"
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 0, 0, 0, 78, 404
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/CMakeFiles/3.22.1-g37088a8/CMakeCCompiler.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 18, 73
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/CMakeFiles/3.22.1-g37088a8/CMakeCXXCompiler.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 20, 84
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/CMakeFiles/3.22.1-g37088a8/CMakeSystem.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 0, 62, 132, 804
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 28
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/cmake_install.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 9, 55
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/.cmake/api/v1/reply/cache-v2-901d9ab7b53ca3e60b3c.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1379, 0, 0, 0, 0, 1, 1380
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/.cmake/api/v1/reply/cmakeFiles-v1-58957c35beee1ab12235.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 0, 1, 800
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/.cmake/api/v1/reply/codemodel-v2-62de98fa22f65242b85e.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 1, 44
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/.cmake/api/v1/reply/directory-.-RelWithDebInfo-f5ebdc15457944623624.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 15
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/.cmake/api/v1/reply/index-2025-03-10T15-45-41-0659.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 1, 93
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 0, 0, 0, 78, 404
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeCCompiler.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 18, 73
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeCXXCompiler.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 20, 84
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/CMakeFiles/3.22.1-g37088a8/CMakeSystem.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 5, 16
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/CMakeFiles/3.22.1-g37088a8/CompilerIdC/CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 0, 62, 132, 804
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/CMakeFiles/3.22.1-g37088a8/CompilerIdCXX/CMakeCXXCompilerId.cpp", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/android_gradle_build.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 28
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/android_gradle_build_mini.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/cmake_install.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 9, 55
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/.cxx/RelWithDebInfo/3z3ej4g5/x86_64/prefab_config.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 6, 7, 47
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/debug/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/main/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 13, 4, 59
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/main/res/drawable-v21/launch_background.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/main/res/drawable/launch_background.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/main/res/values-night/styles.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/main/res/values/colors.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/main/res/values/styles.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/app/src/profile/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 3, 19
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/gradle.properties", "Properties", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/gradle/wrapper/gradle-wrapper.properties", "Properties", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/android/settings.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 5, 26
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/assets/langs/en.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 96
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/assets/langs/pl.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 96
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/assets/logo.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 1, 65
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/cli/arg_spec.dart", "Dart", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/cli/argument.dart", "Dart", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/cli/cli_output.dart", "Dart", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 26
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/cli/command.dart", "Dart", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 135
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/cli/dispatcher.dart", "Dart", 0, 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 30, 461
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/cli/executable_command.dart", "Dart", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 111
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/cli/raptor_cli.dart", "Dart", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/cli/value.dart", "Dart", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 57
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/localization/localization.dart", "Dart", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/main.dart", "Dart", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 192
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/managers/ble_device_manager.dart", "Dart", 0, 429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 38, 492
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/managers/messages_manager.dart", "Dart", 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32, 298
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/ble_device.dart", "Dart", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 35
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/ble_device.g.dart", "Dart", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 54
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/connection_element.dart", "Dart", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 80
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/connection_element.g.dart", "Dart", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 60
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/connection_recipient.dart", "Dart", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 22
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/connection_recipient.g.dart", "Dart", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 48
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/message.dart", "Dart", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 25
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/message.g.dart", "Dart", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 51
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/settings_element.dart", "Dart", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 19
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/models/settings_element.g.dart", "Dart", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 45
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/screens/chat_screen.dart", "Dart", 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 302
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/screens/connection_edit_screen.dart", "Dart", 0, 719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 39, 792
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/screens/devices_screen.dart", "Dart", 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 262
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/screens/home_screen.dart", "Dart", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 127
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/screens/main_screen.dart", "Dart", 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 215
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/screens/mesh_screen.dart", "Dart", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/screens/settings_screen.dart", "Dart", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 156
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/services/hive_service.dart", "Dart", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 31
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/theme/notifier.dart", "Dart", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 101
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/widgets/ble_device_list_item.dart", "Dart", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 60
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/widgets/connection_list_item.dart", "Dart", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 165
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/lib/widgets/custom_navigation_bar.dart", "Dart", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 40
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 25, 129
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/flutter/CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 10, 89
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/flutter/generated_plugin_registrant.cc", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 24
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/flutter/generated_plugin_registrant.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/flutter/generated_plugins.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 6, 27
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/runner/CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 6, 27
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/runner/main.cc", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/runner/my_application.cc", "C++", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 131
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/linux/runner/my_application.h", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/pubspec.yaml", "YAML", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 83
"/home/karol/Documents/Repositories/LoRaptor/app/raptchat/test/cli_test.dart", "Dart", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 22, 130
"/home/karol/Documents/Repositories/LoRaptor/assets/LoRaptorLogo.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 1, 2, 84
"/home/karol/Documents/Repositories/LoRaptor/assets/LoRaptorTextLogo.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 1, 2, 96
"/home/karol/Documents/Repositories/LoRaptor/assets/OffTheGridOnTheMesh.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 1, 2, 27
"/home/karol/Documents/Repositories/LoRaptor/assets/SiteQR.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 1, 2, 55
"/home/karol/Documents/Repositories/LoRaptor/hardware/LoRaptor/fabrication-toolkit-options.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/home/karol/Documents/Repositories/LoRaptor/include/comms/ble_comm.h", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 55
"/home/karol/Documents/Repositories/LoRaptor/include/comms/loramesher_comm.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 50
"/home/karol/Documents/Repositories/LoRaptor/include/comms/serial_comm.h", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 32
"/home/karol/Documents/Repositories/LoRaptor/include/config.h", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 85
"/home/karol/Documents/Repositories/LoRaptor/include/interfaces/ble_output.h", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 29
"/home/karol/Documents/Repositories/LoRaptor/include/interfaces/comm_interface.h", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 43
"/home/karol/Documents/Repositories/LoRaptor/include/managers/commands_manager.h", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 14
"/home/karol/Documents/Repositories/LoRaptor/include/managers/connection_manager.h", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 35
"/home/karol/Documents/Repositories/LoRaptor/include/managers/mesh_manager.h", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 30
"/home/karol/Documents/Repositories/LoRaptor/include/rgb/rgb_action.h", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 73
"/home/karol/Documents/Repositories/LoRaptor/include/rgb/rgb_feedback.h", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 94
"/home/karol/Documents/Repositories/LoRaptor/platformio.ini", "Ini", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/karol/Documents/Repositories/LoRaptor/src/comms/ble_comm.cpp", "C++", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 131
"/home/karol/Documents/Repositories/LoRaptor/src/comms/loramesher_comm.cpp", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 136
"/home/karol/Documents/Repositories/LoRaptor/src/comms/serial_comm.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 59
"/home/karol/Documents/Repositories/LoRaptor/src/main.cpp", "C++", 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 190
"/home/karol/Documents/Repositories/LoRaptor/src/managers/commands_manager.cpp", "C++", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 52, 345
"/home/karol/Documents/Repositories/LoRaptor/src/managers/connection_manager.cpp", "C++", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 146
"/home/karol/Documents/Repositories/LoRaptor/src/managers/mesh_manager.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 66
"/home/karol/Documents/Repositories/LoRaptor/src/objects/connection.cpp", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 117
"/home/karol/Documents/Repositories/LoRaptor/src/objects/message.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 25
"/home/karol/Documents/Repositories/LoRaptor/src/objects/payload.cpp", "C++", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36, 267
"/home/karol/Documents/Repositories/LoRaptor/src/rgb/effects.cpp", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 119
"/home/karol/Documents/Repositories/LoRaptor/src/rgb/rgb_feedback.cpp", "C++", 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 315
"Total", "-", 6894, 4108, 82, 17, 8, 87, 10, 71, 1633, 19225, 2608, 4880, 314, 1406, 4118, 45461
